student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,ft_pct,fte_value,aid_value,endow_value,grad_100_value,grad_150_value,pell_value,retain_value,ft_fac_value,state_sector_ct,carnegie_ct,counted_pct,cohort_size,num_similar,2_yr_inst,4_yr_inst,private_fp,private,public,hbcu_no,hbcu_yes,flagship_no,flagship_yes,associates_privatefp,associates_pr_sl,associates_pr_sm,associates_pu_multi,bachelors_as,bacelors_df,bachelors_associates,masters_lp,masters_mp,Other_institutions
383,21,20.95158467,22.79326963,21492,21127,24795,85.1,598,4699,8677.865366,50,60,73.8,62,36.4,17,517,57.64853159,427,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1263,21,18.1,24.6,50829,46698,38763,69.7,1605,4626,8677.865366,27,100,73.4,72,18,48,124,58.7,1,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
478,33,27.1,24.6,33849,55816,38763,77,427,3867,8677.865366,27,42,72,100,6.2,5,54,71.3,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
400,39,22.4,24.6,35967,61375,38763,73.5,483,4353,8677.865366,0,0,79.3,67,9.5,16,54,58,11,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
432,36,23.9,24.6,35402,47221,38763,80.6,510,4166,8677.865366,27,42,67.6,67,4.3,22,517,84.3,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
650,39,23.9,24.6,24872,47221,38763,88.5,729,4431,8677.865366,27,42,73.2,67,7.8,22,517,87.5,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10738,23,25,21.5,61411,79310,66436,82.4,7843,8393,2284,12,47,43.1,82,48.5,32,169,41.8,1075,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
326,10,12.4,24.6,67619,60623,38763,39.9,184,5666,8677.865366,27,42,53.8,25,10.8,2,106,0,426,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
490,24,20.95158467,22.79326963,21061,23430,24795,100,897,3586,8677.865366,0,77,45.7,83,36.8,63,517,57.64853159,569,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
780,23,17.3,24.6,29858,35488,38763,64.4,1335,5544,8677.865366,27,100,73.9,67,22,9,124,67.3,1,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
113,21,20.95158467,22.79326963,8440,15535,24795,100,97,4518,8677.865366,75,82,77.9,73,66.7,3,517,96.7,87,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
580,31,28.9,22.79326963,29023,21543,24795,65.9,544,4981,8677.865366,1,55,89.2,58,56.2,11,517,65.7,72,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
576,18,19.6,24.6,132342,43085,38763,66.1,591,7022,8677.865366,13,34,35,71,46.2,28,114,61.2,66,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
177,38,20.95158467,22.79326963,32014,18614,24795,100,246,2826,8677.865366,38,38,86.6,63,100,37,517,57.64853159,369,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8020,15,23.6,22.79326963,40564,25729,37780,35.4,5634,4146,302,5,14,41,50,32.3,22,128,33.6,836,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
343,30,25.3,22.5,111947,62622,101725,95.9,90,9180,8677.865366,43,43,17.2,44,6.7,10,42,71.1,79,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1877,23,24.2,22.5,54464,71929,101725,69.4,1997,5497,2060,0,11,71.1,49,49.7,47,106,31,27,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
449,38,18.1,24.6,33130,46698,38763,71,626,4740,8677.865366,50,50,81,67,31.2,48,124,52.4,4,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
435,10,18,24.6,45370,59081,38763,25.7,342,3788,8677.865366,27,42,71.6,25,12.4,15,79,0,426,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
497,30,22.4,24.6,36745,61375,38763,87.1,547,4201,8677.865366,27,42,69.9,67,55.3,16,517,67.9,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
279,20,22.4,24.6,18243,61375,38763,100,383,2554,8677.865366,52,52,67.1,63,3.2,16,114,100,17,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
720,30,28.6,24.6,32053,34964,38763,80.3,867,3675,8677.865366,8,17,63.2,67,21.1,20,124,69,46,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
787,23,20.95158467,22.79326963,18157,15562,24795,100,1132,5173,8677.865366,27,67,42.6,65,50,5,517,57.64853159,693,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
396,17,20.95158467,25.9,24931,31169,34510,100,581,4221,8677.865366,55,83,76.4,63,36,4,73,57.64853159,151,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
422,21,20.95158467,22.79326963,31882,23430,24795,89.6,544,4325,8677.865366,50,60,80.7,70,17.9,63,517,57.64853159,358,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1533,18,17.2,22.79326963,18286,21560,37780,28.8,1321,4547,8677.865366,16,26,72.5,60,49,28,111,41.4,196,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
476,40,23,24.6,31595,41774,38763,73.5,504,3907,8677.865366,15,21,69.8,67,24.1,8,54,59,19,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
431,16,20.95158467,24.6,64712,27738,38763,100,458,4894,8677.865366,27,42,88.2,67,0,20,517,100,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
304,32,20.95158467,22.79326963,49513,35515,24795,60.2,284,4413,8677.865366,0,50,87.6,53,20.7,42,517,61.9,16,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
614,24,27.6,24.6,43022,43576,38763,38.6,783,3755,8677.865366,27,42,77.6,67,28,24,124,83.3,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
359,38,20.95158467,22.79326963,11035,24274,24795,100,654,4336,8677.865366,17,58,64.6,37,24,5,517,57.64853159,306,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1418,26,20.95158467,22.79326963,11927,23430,24795,71.3,1723,4651,8677.865366,26,30,85.6,63,50,63,517,49.3,184,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1249,34,20.95158467,22.79326963,8837,23430,24795,65.9,1513,4788,8677.865366,40,46,72.5,64,59.2,63,517,36,131,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
574,21,20.95158467,22.79326963,23781,23430,24795,88.9,894,4174,8677.865366,59,68,68.5,69,33.3,63,81,57.64853159,560,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1029,21,20.95158467,22.79326963,14922,23430,24795,92.6,1382,4050,8677.865366,65,72,74.4,79,43.2,63,517,57.64853159,779,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
344,38,23.2,24.6,31929,53245,38763,100,421,4194,8677.865366,27,42,76.6,67,10,64,517,57.64853159,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,36,20.95158467,24.6,22860,25661,38763,100,2157,3911,8677.865366,0,7,60.6,34,2,23,79,51.1,1144,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5340,15,23.2,24.6,49049,53245,38763,100,4569,3649,8677.865366,0,16,44.3,50,9.1,64,386,32.9,231,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
258,8,20.95158467,22.79326963,132176,21127,24795,100,1710,7500,8677.865366,51,78,85,86,26.8,17,517,100,212,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
269,37,18.1,24.6,36238,46698,38763,68,326,4375,8677.865366,27,42,68,67,22,48,54,69.4,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
279,21,20.95158467,22.79326963,28656,25317,24795,100,393,3538,8677.865366,6,62,91.6,68,27.8,39,517,57.64853159,250,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
617,30,20.95158467,22.79326963,136499,43579,24795,100,1112,4317,8677.865366,22,55,66.4,53,24.2,8,517,57.64853159,757,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
495,25,21.6,22.5,24549,63809,101725,100,963,4438,8677.865366,64,64,81.4,67,28.9,5,124,100,14,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
239,21,20.95158467,22.79326963,13107,24922,24795,100,419,3308,8677.865366,46,47,39.6,55,20,2,517,57.64853159,221,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
364,34,20.95158467,22.79326963,38967,24922,24795,100,395,3611,8677.865366,13,32,84.3,44,4.9,2,517,100,87,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
457,18,22,22.5,58945,107831,101725,93.9,465,3602,8677.865366,34,37,45.3,68,26.5,11,5,91.5,116,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
994,27,27.7,22.79326963,19418,23966,24795,100,1495,3403,8677.865366,0,70,31.6,75,46.2,6,517,57.64853159,529,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
570,23,22.6,24.6,34951,54039,38763,55.4,571,4901,8677.865366,27,42,73.1,67,15.5,17,83,48.4,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
125,15,22.8,22.5,30787,108407,101725,100,130,5564,8677.865366,0,66,96.2,81,75,29.1361726,106,13,3,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
438,22,21.3,25.9,24812,29254,34510,100,604,3750,8677.865366,39,57,78.3,41,54,3,517,57.64853159,513,20,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
448,35,27.6,24.6,35445,43576,38763,100,512,4228,8677.865366,27,42,78.2,67,8.5,24,517,68.6,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
563,30,20.95158467,22.79326963,26679,21525,24795,100,805,4830,8677.865366,32,57,65.1,69,57.1,5,517,57.64853159,329,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
405,26,20.95158467,22.79326963,20711,26415,24795,100,460,4174,8677.865366,61,66,72.4,61,53.5,56,81,57.64853159,214,20,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
585,29,23.9,24.6,30376,47221,38763,78.5,689,3969,8677.865366,27,42,62.8,67,5.6,22,517,86.2,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
408,22,19.3,25.9,16575,18384,34510,100,859,3978,8677.865366,47,69,74.2,73,48.7,6,517,57.64853159,509,20,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
207,14,20.95158467,22.79326963,38973,34961,24795,100,324,3222,8677.865366,12,19,52.8,80,25,3,517,57.64853159,41,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
138,33,28.4,22.79326963,12033,18728,24795,62.3,263,4282,8677.865366,66,66,36.9,50,34.6,17,517,50,30,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
260,18,28.4,22.79326963,12871,18728,24795,65.4,388,4100,8677.865366,70,70,34.5,51,42.4,17,517,78.1,57,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
94,17,22.2,24.6,97039,68971,38763,94.7,115,6425,8677.865366,36,36,41.2,64,0,9,114,87.9,36,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4104,29,23.8,21.5,0,65118,66436,83.6,3545,12589,12245,42,67,34.5,78,63.1,18,169,28.2,148,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3626,34,23.8,21.5,0,65118,66436,85.9,3326,13013,12538,29,49,46.4,77,70.1,18,169,18.9,176,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
457,40,23.2,24.6,28392,53245,38763,78.8,522,4651,8677.865366,10,10,76.3,67,9.4,64,54,83.9,19,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
125,29,23.2,24.6,38931,53245,38763,38.4,114,3188,8677.865366,27,42,48,67,12.8,64,43,62.5,426,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
317,38,20.95158467,22.79326963,21638,25317,24795,100,629,5906,8677.865366,16,40,56,71,57.1,39,517,57.64853159,345,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
125,38,23.9,24.6,19679,47221,38763,100,114,3648,8677.865366,27,42,61.7,67,18.8,22,83,57.64853159,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
354,20,19.3,25.9,19652,18384,34510,100,552,3915,8677.865366,68,76,77.7,67,80,6,517,57.64853159,328,20,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
531,10,18.2,22.79326963,116353,40211,37780,56.1,436,4290,9208,5,16,56,55,100,30,33,58,106,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2272,20,22.7,22.79326963,31596,32320,37780,36.3,1301,4581,8677.865366,8,19,31,47,38,31,33,15.7,183,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
681,14,23.8,21.5,141135,65118,66436,75.5,548,5653,8677.865366,0,0,82.5,25,33.7,18,33,18.1,1,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
336,21,20.95158467,22.79326963,30877,34961,24795,40.8,433,4495,8677.865366,75,76,64,82,24.3,3,517,57.2,88,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1056,29,30.1,24.6,33168,39368,38763,100,902,3422,8677.865366,2,19,45.4,43,17.1,11,386,25.2,136,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1039,28,24.2,22.5,0,54025,101725,60.3,872,5380,7620,0,0,70.4,69,9.1,39,124,54.3,12,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
201,25,20.95158467,22.79326963,13310,21127,24795,59.2,180,1999,8677.865366,64,74,46.6,77,0,17,517,98.1,50,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
275,19,24.7,24.6,63209,44867,38763,67.3,509,3716,8677.865366,27,27,77.1,67,8.6,16,343,55.8,33,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
730,21,23.2,24.6,23120,53245,38763,83,874,4977,8677.865366,16,18,82.6,67,12.5,64,124,81.4,55,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
381,21,20.95158467,22.79326963,18129,28422,24795,100,614,4617,8677.865366,82,82,79.4,70,39.1,4,517,100,275,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
524,31,20.95158467,22.79326963,29946,20075,24795,69.8,556,4559,8677.865366,2,16,84.4,65,22.6,15,517,58.5,48,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
357,26,20.95158467,22.79326963,21230,18614,24795,100,519,4016,8677.865366,0,68,56.6,65,7.4,37,517,57.64853159,179,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
149,20,15,22.79326963,0,40856,37780,81.9,110,7982,6365,0,5,57.3,59,45.10747688,63,111,31.9,17,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
457,31,28.4,22.79326963,0,18728,24795,100,797,3917,8677.865366,27,56,61,54,33.3,17,517,57.64853159,402,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3406,20,18.7,22.79326963,51913,57930,37780,46.9,2137,4335,8677.865366,3,19,49.2,54,45.8,6,47,40.4,620,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
256,23,20.95158467,22.79326963,0,21061,24795,92.6,589,4429,8677.865366,33,33,97,58,40.9,6,517,26.9,83,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
895,5,20.5,22.79326963,77914,24502,37780,26.3,511,3671,8677.865366,12,18,23.1,32,13.2,19,47,36.6,74,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
594,39,20.95158467,22.79326963,17327,21312,24795,100,959,4467,8677.865366,76,83,70,79,63.2,12,517,57.64853159,288,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
190,23,24.2,22.5,118159,71929,101725,98.9,192,3650,261,83,83,25.3,69,100,47,252,51.5,18,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8832,24,20.4,22.79326963,24759,25969,37780,31.8,4932,3293,8677.865366,4,12,45.7,61,18.7,20,125,29.4,812,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5215,16,14.6,22.79326963,60182,33727,37780,43,3958,3696,763,9,22,25.9,60,29.5,48,128,39.9,633,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
330,18,16.5,24.6,53231.42933,56150,38763,100,392,4004,8677.865366,27,42,63.1,33,100,3,42,0,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
477,35,20.95158467,22.79326963,32410,25317,24795,97.5,836,5156,8677.865366,26,68,65.5,59,38.2,39,81,57.64853159,261,20,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
464,17,20.95158467,22.79326963,18948,26415,24795,87.9,675,3917,8677.865366,22,51,61,60,32.5,56,517,57.64853159,384,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1184,22,24.2,22.5,60228,71929,101725,100,1091,3618,8677.865366,57,62,55.6,71,37.6,47,343,74.3,142,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
378,29,18.1,24.6,46539,46698,38763,67.7,507,4457,8677.865366,33,77,64.7,40,61.1,48,124,47.9,9,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
262,13,20.95158467,22.79326963,55497,25317,24795,100,278,3359,8677.865366,56,71,52.1,47,42.9,39,517,57.64853159,339,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
710,34,20.95158467,22.79326963,54603,20075,24795,70.8,721,5423,8677.865366,30,38,85.9,33,12,15,517,38.7,26,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
498,34,23.3,22.5,76283,84271,101725,14.9,292,3451,4939,0,50,45.1,50,47.2,44,106,2.2,2,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
365,35,20.95158467,22.79326963,36080,25317,24795,67.4,326,4349,8677.865366,20,24,85.2,54,24.1,39,517,92.4,29,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,7,18.1,24.6,53647,46698,38763,52.1,2157,4869,8677.865366,27,35,85.9,36,3,48,124,43.3,65,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
810,31,20.95158467,22.79326963,27357,18614,24795,100,1077,3876,8677.865366,58,84,72.9,79,33.3,37,517,57.64853159,370,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
363,19,20.9,22.5,92594,106812,101725,69.1,267,7078,7955,16,37,44.7,64,36,38,114,50.4,54,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1783,15,12.8,22.79326963,34115,44144,37780,42.1,1287,3541,8677.865366,6,21,57.2,57,26.7,29.1361726,106,23.1,163,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
538,11,23.2,24.6,129841,53245,38763,63.2,487,5200,8677.865366,28,35,71.5,57,0,64,343,42.7,45,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1400,21,20.95158467,22.79326963,17629,23430,24795,100,2453,4008,8677.865366,53,67,70.5,70,77.8,63,517,57.64853159,1419,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10939,25,12.8,22.79326963,14181,44144,37780,17.7,6050,2059,126,10,31,11.7,71,24.6,29.1361726,99,24.7,936,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
496,21,23.2,24.6,4252,53245,38763,100,830,7549,8677.865366,65,65,76.1,66,23.5,64,343,100,67,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
412,22,22.4,22.5,53231.42933,125902,101725,100,446,6254.176694,8677.865366,78,84,30.3,96,68.1,74,252,100,101,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
122,18,22.4,22.5,26142,125902,101725,59.8,62,1939,8677.865366,0,0,50,100,83.3,74,106,15.2,4,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
224,7,23,24.6,0,41774,38763,56.7,289,2418,8677.865366,28,57,53.7,80,72.2,8,114,70.7,28,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2194,12,14.6,22.79326963,16961,33727,37780,10.3,854,944,8677.865366,42,57,10.6,76,5.3,48,128,4.5,7,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
972,20,14.6,22.79326963,29278,33727,37780,43.3,717,2540,8677.865366,37,43,29.6,64,25.4,48,289,47.3,69,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4512,9,14.6,22.79326963,22180,33727,37780,12.3,2142,881,8677.865366,39,44,7.5,61,42.5,48,128,12.6,81,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
223,11,20.95158467,22.79326963,0,21312,24795,100,275,4187,8677.865366,57,57,71.2,51,83.3,12,517,57.64853159,632,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3082,26,24.2,22.5,0,54025,101725,42.5,2268,4392,8737,0,8,60.7,53,11.8,39,124,38.5,25,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4358,22,24.2,22.5,0,54025,101725,51.7,3392,3984,9745,0,13,67.6,42,8.2,39,124,45.5,22,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
128,21,18.1,24.6,53231.42933,46698,38763,100,142,5145,8677.865366,0,0,77.9,33,5.9,48,42,41.1,9,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
312,38,20.95158467,22.79326963,10374,14611,24795,100,522,3546,8677.865366,47,48,47.4,55,26.7,19,517,57.64853159,203,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
236,36,20.95158467,22.79326963,16892,14611,24795,100,302,4017,8677.865366,26,31,31.5,56,26.7,19,517,57.64853159,146,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
540,21,20.95158467,22.79326963,11549,14611,24795,100,838,4377,8677.865366,40,45,26.9,61,38.2,19,517,57.64853159,298,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3694,11,20.4,22.79326963,67612,25969,37780,27.3,2100,3621,174,2,4,33,44,20.1,20,289,25.6,462,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
756,21,20.95158467,22.79326963,24283,18614,24795,97.6,677,4977,8677.865366,11,53,56.1,71,25.8,37,517,57.64853159,739,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
360,37,20.95158467,22.79326963,124701,25317,24795,90.3,616,5342,8677.865366,32,59,66.1,61,39.4,39,517,57.64853159,243,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
588,21,20.95158467,22.79326963,80939,18614,24795,100,574,5163,8677.865366,17,52,61.1,57,37.5,37,517,57.64853159,343,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1545,22,24.2,22.5,0,54025,101725,58.4,1358,4500,8164,0,0,71.3,83,8,39,124,47.8,12,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
951,21,20.95158467,22.79326963,13736,21127,24795,100,1467,4268,8677.865366,18,65,47.9,74,49,17,517,57.64853159,1086,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
88,21,20.95158467,22.79326963,28672,25317,24795,100,409,5085,8677.865366,23,67,53.3,58,39.1,39,517,97.3,430,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4706,21,24.9,22.79326963,37773,44481,24795,92.8,6312,6714,8677.865366,24,31,80.7,34,19.4,22,517,84.5,426,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
118,21,22.8,22.5,53231.42933,108407,101725,100,145,6022,8677.865366,0,5,33.1,79,100,29.1361726,106,90,18,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
155,18,22.8,22.5,59344,108407,101725,100,152,8702,8677.865366,0,39,97.3,58,40,29.1361726,106,100,38,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3785,22,17.6,22.79326963,47523,62054,37780,38,2682,3080,1463,8,26,23.7,70,18.9,16,106,50.7,684,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1414,21,20.95158467,24.6,41529,25661,38763,100,1220,3949,8677.865366,1,22,61.9,50,9.8,23,386,26,145,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1163,23,24.7,24.6,43290,44867,38763,100,910,3415,8677.865366,0,15,46.4,56,12.2,16,386,29.8,128,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2098,23,23,24.6,37432,41774,38763,100,2047,3886,8677.865366,1,25,70.3,56,10.1,8,386,51.3,500,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1374,20,23.2,24.6,71891,53245,38763,100,1199,3634,8677.865366,0,11,53.5,46,6.9,64,386,39.5,232,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8309,23,23.2,24.6,43463,53245,38763,100,6998,3819,8677.865366,0,14,54.6,68,7.5,64,386,37.2,1064,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
790,21,20.95158467,22.79326963,0,25317,24795,54.1,800,3320,8677.865366,50,59,53.6,47,62.7,39,517,57.64853159,148,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1119,21,20.95158467,22.79326963,0,18614,24795,63.9,1280,3265,8677.865366,50,60,62.4,68,60,37,517,57.64853159,304,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
186,25,28.6,24.6,44800,40421,38763,68.3,379,3271,8677.865366,52,52,71.9,57,9.7,19,343,58.7,75,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
